trade_id,year,region1,region2,industry1,industry2,amount
15688,2019,ES,BR,GASDI,LANDT,62.53
11329,2019,DE,BR,MACHI,FURNI,62.16
7062,2019,CN,BR,ELECT,TRANS,62.12
65591,2019,WF,BR,NAPHT,PLAST,62.00
69242,2019,WL,BR,NAPHT,COLLE,61.96
54937,2019,US,BR,AIRTR,CONST,61.85
20053,2019,FR,BR,CONST,BIODI,61.85
55276,2019,US,BR,BASIC,CONST,61.68
40623,2019,MX,BR,LEAD1,PLAS2,61.33
67373,2019,WL,BR,ELEC4,CRUDE,61.31
72152,2019,WM,BR,MOTOR,GASDI,61.26
67351,2019,WL,BR,ELEC4,BASIC,61.18
7113,2019,CN,BR,FABRI,FABRI,61.13
8220,2019,CN,BR,PLAST,LIQUI,61.12
66818,2019,WL,BR,COPP1,MOTO1,61.07
54952,2019,US,BR,AIRTR,FINAN,60.87
5843,2019,CH,BR,CHEM1,RUBBE,60.77
42715,2019,NL,BR,HOTEL,PUBLI,60.55
37706,2019,KR,BR,FABRI,CONST,60.55
8644,2019,CN,BR,TRANS,AIRTR,60.44
57945,2019,US,BR,OFFIC,OFFIC,60.42
10109,2019,DE,BR,BUSIN,BUSIN,59.96
16392,2019,ES,BR,NONME,CONST,59.93
55483,2019,US,BR,BUSIN,MACHI,59.91
66146,2019,WL,BR,ALUM1,FABRI,59.69
6786,2019,CN,BR,CHEM1,NONME,59.60
5753,2019,CH,BR,CHEM1,CONST,59.58
55523,2019,US,BR,BUSIN,PROCE,59.55
56645,2019,US,BR,GASDI,BUSIN,59.51
70881,2019,WL,BR,WHEAT,CHEM1,59.24
13009,2019,DE,BR,TRANS,PUBLI,59.20
37122,2019,JP,BR,TRANS,PUBLI,59.19
69675,2019,WL,BR,PFERT,OILSE,59.12
8748,2019,CN,BR,VEGET,BEVER,58.97
55298,2019,US,BR,BASIC,MOTO1,58.89
58441,2019,US,BR,PLAST,RETA1,58.61
69782,2019,WL,BR,PLAST,RETA1,58.60
62550,2019,WA,BR,OFFIC,EDUCA,58.44
66257,2019,WL,BR,BASIC,CONST,58.10
6936,2019,CN,BR,ELECT,BASIC,57.54
55701,2019,US,BR,CHEM1,NONME,57.52
7958,2019,CN,BR,OFFIC,PUBLI,57.24
7303,2019,CN,BR,FURNI,FINAN,57.07
10455,2019,DE,BR,COMPU,EDUCA,56.86
66769,2019,WL,BR,COPP1,BASIC,56.78
55940,2019,US,BR,CONST,LIQUI,56.64
12859,2019,DE,BR,SEACO,PFERT,56.64
59148,2019,US,BR,RECRE,BUSIN,56.63
64574,2019,WE,BR,PFERT,VEGET,56.35
56750,2019,US,BR,GASDI,SUPPO,56.22
71564,2019,WM,BR,FABRI,BEVER,55.81
40788,2019,MX,BR,NONME,CONST,55.75
56406,2019,US,BR,FINAN,MEMBE,55.73
55414,2019,US,BR,BUSIN,BASIC,55.67
41672,2019,NL,BR,BUSIN,WHOLE,55.67
68256,2019,WL,BR,GASDI,LANDT,55.63
3696,2019,BE,BR,PREC1,PREC1,55.56
66279,2019,WL,BR,BASIC,MOTO1,55.48
63942,2019,WA,BR,VEGET,BEVER,55.04
7640,2019,CN,BR,MEDIC,MEDIC,54.97
55530,2019,US,BR,BUSIN,RECRE,54.45
36585,2019,JP,BR,REALE,BEVER,53.98
57904,2019,US,BR,NONSP,PLAST,53.92
7142,2019,CN,BR,FABRI,MOTO1,53.73
72490,2019,WM,BR,PFERT,PLANT,53.65
66722,2019,WL,BR,CHEM1,RUBBE,53.48
56673,2019,US,BR,GASDI,FOOD5,53.36
6729,2019,CN,BR,CHEM1,CRUDE,53.29
56433,2019,US,BR,FINAN,POSTT,53.28
6982,2019,CN,BR,ELECT,FURNI,53.28
30597,2019,IN,BR,GASDI,LANDT,53.25
37694,2019,KR,BR,FABRI,BEVER,53.16
41557,2019,NL,BR,BUSIN,CONST,53.10
55476,2019,US,BR,BUSIN,LANDT,53.00
56335,2019,US,BR,FINAN,BASIC,52.95
71004,2019,WM,BR,ALUM1,MOTO1,52.90
37324,2019,KR,BR,BASIC,MACHI,52.89
