trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Minerals,materials_Other_Materials,materials_intensity
9829,2021,US,US,LIQUI,PAPER,24.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16090,2021,US,US,SALEM,INLAN,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6739,2021,US,US,FOOD3,PAPER,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6592,2021,US,US,FOOD2,PUBLI,25.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8904,2021,US,US,INTER,DAIRY,24.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6805,2021,US,US,FOOD4,BASIC,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4730,2021,US,US,ELEC2,TOBAC,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17446,2021,US,US,TEXT1,PRINT,24.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12675,2021,US,US,PAPE3,CRUDE,24.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19046,2021,US,US,WOOD1,AUXIL,24.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2021,US,US,93197,OFFIC,24.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19352,2021,US,US,WOOD2,TEXTI,24.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,2021,US,US,CHEM1,STONE,24.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10463,2021,US,US,MEATC,MEAT1,24.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5548,2021,US,US,ELEC8,LANDT,24.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18133,2021,US,US,TRANS,TEXT2,24.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2080,2021,US,US,CEMEN,DIST1,24.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9243,2021,US,US,LANDT,ELEC7,24.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13589,2021,US,US,PLAS1,PAPE3,24.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18537,2021,US,US,WASTE,TEXTI,24.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,2021,US,US,EDUCA,MOTOR,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2816,2021,US,US,COLLE,RETAI,24.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16697,2021,US,US,STEAM,HEALT,24.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18981,2021,US,US,WHOLE,PADDY,24.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16131,2021,US,US,SALEM,PIGS9,25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8623,2021,US,US,INLAN,FURNI,25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3975,2021,US,US,DISTR,PREC1,25.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15550,2021,US,US,RESEA,CEMEN,25.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8793,2021,US,US,INSUR,MEATC,25.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15123,2021,US,US,REALE,PULP5,25.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7197,2021,US,US,FOODW,NATUR,25.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3980,2021,US,US,DISTR,PULP5,25.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11865,2021,US,US,NONSP,CHEM1,25.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744,2021,US,US,COLLE,FORES,25.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6727,2021,US,US,FOOD3,NATUR,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12711,2021,US,US,PAPE3,INERT,25.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17929,2021,US,US,TRAN1,MEAT1,25.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6881,2021,US,US,FOOD4,MEAT1,25.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9304,2021,US,US,LANDT,PAPE4,25.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12518,2021,US,US,PAPE1,ELEC2,25.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12729,2021,US,US,PAPE3,MEATC,25.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10212,2021,US,US,MEAT1,MEATP,25.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4601,2021,US,US,ELEC2,BIOGA,25.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15762,2021,US,US,RETA1,MACHI,24.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,2021,US,US,BEVER,93197,24.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17725,2021,US,US,TEXTI,MACHI,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12497,2021,US,US,PAPE1,CEMEN,25.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19298,2021,US,US,WOOD2,NATUR,25.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15173,2021,US,US,RECRE,BEVER,25.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7898,2021,US,US,GLASS,SUPPO,25.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,2021,US,US,COMPU,BIODI,25.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19487,2021,US,US,WOODW,RAWMI,25.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11265,2021,US,US,MOTOR,SUGAR,25.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7800,2021,US,US,GLASS,BIOGA,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18498,2021,US,US,WASTE,PFERT,25.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17277,2021,US,US,SUPPO,PLAS2,25.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,2021,US,US,CONST,MEDIC,25.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10768,2021,US,US,MEDIC,RENTI,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6361,2021,US,US,FISH5,SUPPO,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4705,2021,US,US,ELEC2,PULP5,26.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,2021,US,US,AUXIL,PREC1,28.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13634,2021,US,US,PLAS1,TOBAC,28.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15263,2021,US,US,RECRE,OFFIC,28.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10032,2021,US,US,MACHI,COKIN,28.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9183,2021,US,US,KEROS,HEALT,28.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13548,2021,US,US,PLAS1,GLASS,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17975,2021,US,US,TRAN1,RENTI,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6277,2021,US,US,FINAN,WHEAT,28.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18144,2021,US,US,TRANS,WOOD2,28.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18890,2021,US,US,WHOLE,BIOG1,28.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12640,2021,US,US,PAPE1,WOODW,28.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15058,2021,US,US,REALE,FOODW,28.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14527,2021,US,US,PUBLI,CHEM1,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19397,2021,US,US,WOODW,COPP1,28.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17882,2021,US,US,TRAN1,COPP1,28.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15411,2021,US,US,RENTI,ELEC5,28.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11231,2021,US,US,MOTOR,PETRO,28.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12096,2021,US,US,OFFIC,RUBBE,28.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12973,2021,US,US,PAPER,AIRTR,26.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12988,2021,US,US,PAPER,BRICK,28.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16167,2021,US,US,SALEM,TOBAC,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6642,2021,US,US,FOOD3,BEVER,28.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,2021,US,US,BUSIN,LIQUI,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12824,2021,US,US,PAPE4,BUSIN,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17266,2021,US,US,SUPPO,PADDY,28.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11906,2021,US,US,NONSP,KEROS,28.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3909,2021,US,US,DISTR,FISHF,28.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16610,2021,US,US,SEWAG,RETA1,28.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17943,2021,US,US,TRAN1,NONME,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10369,2021,US,US,MEAT4,WHOLE,28.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12819,2021,US,US,PAPE4,BIOGA,28.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10618,2021,US,US,MEATP,RETA1,28.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13823,2021,US,US,PLAST,CHEM1,28.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3996,2021,US,US,DISTR,SEWAG,28.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11162,2021,US,US,MOTOR,ELEC3,28.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3048,2021,US,US,CONST,ELE11,28.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10168,2021,US,US,MACHI,WOODW,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,2021,US,US,BRICK,TOBAC,29.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481,2021,US,US,INERT,INERT,29.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9416,2021,US,US,LEAD1,POSTT,29.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12659,2021,US,US,PAPE3,BUSIN,29.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,2021,US,US,BIOGA,HEAVY,29.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5131,2021,US,US,ELEC5,NATUR,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,2021,US,US,BIOGA,PLAST,29.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7567,2021,US,US,FURNI,OFFIC,29.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11225,2021,US,US,MOTOR,PADDY,29.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,2021,US,US,AUXIL,MACHI,29.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2021,US,US,ALUM1,PREC1,29.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15575,2021,US,US,RESEA,ELEC5,29.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15445,2021,US,US,RENTI,LEATH,29.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9966,2021,US,US,LUBRI,PLAST,29.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8746,2021,US,US,INSUR,ELEC3,29.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6926,2021,US,US,FOOD4,RECRE,29.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8543,2021,US,US,INERT,RENTI,29.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12611,2021,US,US,PAPE1,RETAI,29.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,2021,US,US,CHEM1,RENTI,29.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6109,2021,US,US,FABRI,WHEAT,29.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19411,2021,US,US,WOODW,ELECT,29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7714,2021,US,US,GASDI,MOTO1,29.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6506,2021,US,US,FOOD2,EDUCA,29.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2931,2021,US,US,COMPU,MEAT4,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19380,2021,US,US,WOODW,BIOGA,29.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,2021,US,US,BASIC,COPP1,29.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,2021,US,US,CERAM,COMPU,29.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14827,2021,US,US,RADIO,TOBAC,29.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,2021,US,US,BUSIN,SUGAR,29.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4676,2021,US,US,ELEC2,NATU1,29.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18417,2021,US,US,WASTE,COMPU,29.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14909,2021,US,US,RAILW,RADIO,29.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9202,2021,US,US,LANDT,ANIMA,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13526,2021,US,US,PLAS1,ELEC3,29.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13711,2021,US,US,PLAS2,GASDI,29.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,2021,US,US,BUSIN,CHEMI,28.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10628,2021,US,US,MEATP,SUPPO,28.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15472,2021,US,US,RENTI,PAPE3,28.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9341,2021,US,US,LANDT,SUGA1,27.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10346,2021,US,US,MEAT4,RECRE,27.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7212,2021,US,US,FOODW,PFERT,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15014,2021,US,US,REALE,BITUM,27.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,2021,US,US,ELEC2,PREC1,27.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16021,2021,US,US,SALEM,AIRTR,27.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,2021,US,US,BASIC,GASDI,27.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8977,2021,US,US,INTER,PAPER,27.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5456,2021,US,US,ELEC7,RETA1,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12684,2021,US,US,PAPE3,ELEC3,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17524,2021,US,US,TEXT2,DIST1,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5068,2021,US,US,ELEC5,CHEM1,27.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11056,2021,US,US,MOTO1,NONME,27.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15657,2021,US,US,RESEA,RECRE,27.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11222,2021,US,US,MOTOR,OFFIC,27.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7524,2021,US,US,FURNI,FOOD5,27.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7987,2021,US,US,HEAVY,BUSIN,27.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19313,2021,US,US,WOOD2,PFERT,27.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16317,2021,US,US,SEACO,FABRI,27.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9746,2021,US,US,LIQUE,RAWMI,26.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19295,2021,US,US,WOOD2,MOTOR,26.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7194,2021,US,US,FOODW,MOTOR,26.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15775,2021,US,US,RETA1,NFERT,26.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2021,US,US,AIRTR,MEATC,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17971,2021,US,US,TRAN1,RAWMI,26.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10670,2021,US,US,MEDIC,COMPU,26.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,2021,US,US,CEMEN,BITUM,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12037,2021,US,US,OFFIC,INSUR,27.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,2021,US,US,BIODI,93197,26.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10807,2021,US,US,MEMBE,BASIC,26.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10480,2021,US,US,MEATC,PAPER,26.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13778,2021,US,US,PLAS2,RECRE,26.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5587,2021,US,US,ELEC8,PLAST,26.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15592,2021,US,US,RESEA,GASDI,27.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10946,2021,US,US,MEMBE,TEXTI,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12706,2021,US,US,PAPE3,GLASS,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7679,2021,US,US,GASDI,FOOD3,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11127,2021,US,US,MOTOR,AUXIL,27.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19062,2021,US,US,WOOD1,CHEM1,27.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11562,2021,US,US,NFERT,NFERT,27.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7515,2021,US,US,FURNI,ELECT,27.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15456,2021,US,US,RENTI,MEDIC,27.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16393,2021,US,US,SEACO,RUBBE,27.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15697,2021,US,US,RETA1,AUXIL,27.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16351,2021,US,US,SEACO,MEATP,27.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,2021,US,US,AIRTR,OFFIC,27.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10931,2021,US,US,MEMBE,RETAI,28.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16520,2021,US,US,SEWAG,ELEC5,28.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7486,2021,US,US,FURNI,BIOGA,28.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10532,2021,US,US,MEATP,BUSIN,28.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7101,2021,US,US,FOOD5,WOODW,28.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14906,2021,US,US,RAILW,PRINT,28.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14674,2021,US,US,PULP5,PULP5,28.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15197,2021,US,US,RECRE,DAIRY,27.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11269,2021,US,US,MOTOR,TEXTI,27.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9301,2021,US,US,LANDT,PADDY,27.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9170,2021,US,US,KEROS,COMPU,27.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14387,2021,US,US,PRINT,RADIO,27.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13553,2021,US,US,PLAS1,INERT,27.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3951,2021,US,US,DISTR,NATU1,27.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10818,2021,US,US,MEMBE,CEMEN,27.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8005,2021,US,US,HEAVY,FINAN,27.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11232,2021,US,US,MOTOR,PFERT,27.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8208,2021,US,US,HOTEL,NATU1,27.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13597,2021,US,US,PLAS1,PLAS1,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17268,2021,US,US,SUPPO,PAPE3,27.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11634,2021,US,US,NONF1,COPP1,27.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6006,2021,US,US,FABRI,FISHF,27.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18099,2021,US,US,TRANS,PAPE1,27.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15161,2021,US,US,REALE,WOOD2,27.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2867,2021,US,US,COMPU,CHEMI,27.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4106,2021,US,US,EDUCA,OFFIC,36.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,2021,US,US,BITU1,BITUM,36.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17354,2021,US,US,TEXT1,COMPU,36.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15020,2021,US,US,REALE,CERAM,50.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2021,US,US,93197,GLASS,50.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12034,2021,US,US,OFFIC,HOTEL,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,2021,US,US,ELEC8,CONST,50.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11171,2021,US,US,MOTOR,FABRI,50.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12941,2021,US,US,PAPE4,RETAI,50.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14397,2021,US,US,PRINT,RUBBE,50.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7222,2021,US,US,FOODW,PRINT,50.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17770,2021,US,US,TEXTI,RENTI,50.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7734,2021,US,US,GASDI,PIGS9,50.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18055,2021,US,US,TRANS,FABRI,50.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7875,2021,US,US,GLASS,POSTT,50.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6142,2021,US,US,FINAN,COKIN,50.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5771,2021,US,US,ELECT,CRUDE,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4468,2021,US,US,ELEC1,DAIRY,50.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4456,2021,US,US,ELEC1,CEREA,50.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18188,2021,US,US,VEGE1,GASDI,50.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10975,2021,US,US,MOTO1,BITUM,50.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10058,2021,US,US,MACHI,FISH5,49.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10214,2021,US,US,MEAT1,MEMBE,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14687,2021,US,US,RADIO,AUXIL,49.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12970,2021,US,US,PAPE4,WOODW,49.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16172,2021,US,US,SALEM,VEGET,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13624,2021,US,US,PLAS1,SEWAG,49.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8084,2021,US,US,HEAVY,RETA1,49.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13610,2021,US,US,PLAS1,RAILW,49.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,2021,US,US,BRICK,COPP1,49.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5156,2021,US,US,ELEC5,PRINT,49.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9666,2021,US,US,LIQUE,ELEC4,49.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13055,2021,US,US,PAPER,MACHI,49.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2021,US,US,93197,TRANS,49.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19323,2021,US,US,WOOD2,PRINT,49.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9779,2021,US,US,LIQUE,WOODW,49.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,2021,US,US,COPP1,WOODW,49.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2984,2021,US,US,COMPU,SEACO,49.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18953,2021,US,US,WHOLE,LEAD1,50.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16012,2021,US,US,RUBBE,WEARI,50.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15659,2021,US,US,RESEA,RENTI,50.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16784,2021,US,US,STEAM,WHOLE,51.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11042,2021,US,US,MOTO1,MEAT1,51.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19461,2021,US,US,WOODW,OFFIC,51.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12805,2021,US,US,PAPE3,WOODW,51.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6357,2021,US,US,FISH5,SEACO,51.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14111,2021,US,US,PREC1,CONST,51.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,2021,US,US,BUSIN,VEGE1,51.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14004,2021,US,US,POSTT,POULT,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9866,2021,US,US,LUBRI,BASIC,51.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10065,2021,US,US,MACHI,FORES,51.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17518,2021,US,US,TEXT2,COMPU,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12808,2021,US,US,PAPE4,AIRTR,52.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8166,2021,US,US,HOTEL,FISH5,52.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9209,2021,US,US,LANDT,BIOG1,52.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4798,2021,US,US,ELEC3,GLASS,52.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2021,US,US,AIRTR,KEROS,52.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
